Institute,Program,Seat Type,Gender,OR,CR
IIT (BHU) Varanasi,"IndustrialChemistry(5Years, B. Tech-
M.Tech Dual Deg.)",ST,Gender-Neutral,1459,1502
IIT (BHU) Varanasi,"Materials Science and Technology (5
Years, B. Tech - M.Tech Dual Deg.)",OPEN,Gender-Neutral,11017,13359
IIT (BHU) Varanasi,"Materials Science and Technology (5
Years, B. Tech - M.Tech Dual Deg.)",OPEN,Female-only (including Supernumerary),20398,20893
IIT (BHU) Varanasi,"Materials Science and Technology (5
Years, B. Tech - M.Tech Dual Deg.)",EWS,Gender-Neutral,1911,1920
IIT (BHU) Varanasi,"Materials Science and Technology (5
Years, B. Tech - M.Tech Dual Deg.)",EWS,Female-only (including Supernumerary),3817,3817
IIT (BHU) Varanasi,"Materials Science and Technology (5
Years, B. Tech - M.Tech Dual Deg.)",OBC-NCL,Gender-Neutral,4552,5077
IIT (BHU) Varanasi,"Materials Science and Technology (5
Years, B. Tech - M.Tech Dual Deg.)",SC,Gender-Neutral,2595,2696
IIT (BHU) Varanasi,"Materials Science and Technology (5
Years, B. Tech - M.Tech Dual Deg.)",SC,Female-only (including Supernumerary),3860,3878
IIT (BHU) Varanasi,"Materials Science and Technology (5
Years, B. Tech - M.Tech Dual Deg.)",ST,Gender-Neutral,1321,1321
IIT (BHU) Varanasi,"Mathematics andComputing (5Years,
B. Tech - M.Tech Dual Deg.)",OPEN,Gender-Neutral,1649,2369
IIT (BHU) Varanasi,"Mathematics andComputing (5Years,
B. Tech - M.Tech Dual Deg.)",OPEN,Female-only (including Supernumerary),3132,4314
IIT (BHU) Varanasi,"Mathematics andComputing (5Years,
B. Tech - M.Tech Dual Deg.)",OPEN (PwD),Gender-Neutral,13,13
IIT (BHU) Varanasi,"Mathematics andComputing (5Years,
B. Tech - M.Tech Dual Deg.)",EWS,Gender-Neutral,302,349
IIT (BHU) Varanasi,"Mathematics andComputing (5Years,
B. Tech - M.Tech Dual Deg.)",EWS,Female-only (including Supernumerary),868,868
IIT (BHU) Varanasi,"Mathematics andComputing (5Years,
B. Tech - M.Tech Dual Deg.)",OBC-NCL,Gender-Neutral,602,1080
IIT (BHU) Varanasi,"Mathematics andComputing (5Years,
B. Tech - M.Tech Dual Deg.)",OBC-NCL,Female-only (including Supernumerary),2657,2976
IIT (BHU) Varanasi,"Mathematics andComputing (5Years,
B. Tech - M.Tech Dual Deg.)",SC,Gender-Neutral,385,759
IIT (BHU) Varanasi,"Mathematics andComputing (5Years,
B. Tech - M.Tech Dual Deg.)",SC,Female-only (including Supernumerary),1212,1212
IIT (BHU) Varanasi,"Mathematics andComputing (5Years,
B. Tech - M.Tech Dual Deg.)",ST,Gender-Neutral,332,566
IIT (BHU) Varanasi,"Mathematics andComputing (5Years,
B. Tech - M.Tech Dual Deg.)",ST,Female-only (including Supernumerary),701,701
IIT (BHU) Varanasi,"Mechanical Engineering (4 Years, B.
Tech)",OPEN,Gender-Neutral,4375,7083
IIT (BHU) Varanasi,"Mechanical Engineering (4 Years, B.
Tech)",OPEN,Female-only (including Supernumerary),12234,13852
IIT (BHU) Varanasi,"Mechanical Engineering (4 Years, B.
Tech)",OPEN (PwD),Gender-Neutral,193,193
IIT (BHU) Varanasi,"Mechanical Engineering (4 Years, B.
Tech)",EWS,Gender-Neutral,965,1184
IIT (BHU) Varanasi,"Mechanical Engineering (4 Years, B.
Tech)",EWS,Female-only (including Supernumerary),2458,2497
IIT (BHU) Varanasi,"Mechanical Engineering (4 Years, B.
Tech)",OBC-NCL,Gender-Neutral,1966,2726
IIT (BHU) Varanasi,"Mechanical Engineering (4 Years, B.
Tech)",OBC-NCL,Female-only (including Supernumerary),5654,6195
IIT (BHU) Varanasi,"Mechanical Engineering (4 Years, B.
Tech)",SC,Gender-Neutral,1079,1670
IIT (BHU) Varanasi,"Mechanical Engineering (4 Years, B.
Tech)",SC,Female-only (including Supernumerary),2553,2772
IIT (BHU) Varanasi,"Mechanical Engineering (4 Years, B.
Tech)",ST,Gender-Neutral,538,820
IIT (BHU) Varanasi,"Mechanical Engineering (4 Years, B.
Tech)",ST,Female-only (including Supernumerary),1171,1259
IIT (BHU) Varanasi,"Mechanical Engineering (5 Years, B.
Tech - M.Tech Dual Deg.)",OPEN,Gender-Neutral,6951,7912
IIT (BHU) Varanasi,"Mechanical Engineering (5 Years, B.
Tech - M.Tech Dual Deg.)",OPEN,Female-only (including Supernumerary),14324,14576
IIT (BHU) Varanasi,"Mechanical Engineering (5 Years, B.
Tech - M.Tech Dual Deg.)",EWS,Gender-Neutral,1236,1414
IIT (BHU) Varanasi,"Mechanical Engineering (5 Years, B.
Tech - M.Tech Dual Deg.)",EWS,Female-only (including Supernumerary),2623,2623
IIT (BHU) Varanasi,"Mechanical Engineering (5 Years, B.
Tech - M.Tech Dual Deg.)",OBC-NCL,Gender-Neutral,2845,3057
IIT (BHU) Varanasi,"Mechanical Engineering (5 Years, B.
Tech - M.Tech Dual Deg.)",OBC-NCL,Female-only (including Supernumerary),4565,6905
IIT (BHU) Varanasi,"Mechanical Engineering (5 Years, B.
Tech - M.Tech Dual Deg.)",SC,Gender-Neutral,1561,1673
IIT (BHU) Varanasi,"Mechanical Engineering (5 Years, B.
Tech - M.Tech Dual Deg.)",ST,Gender-Neutral,884,927
IIT (BHU) Varanasi,"Mechanical Engineering (5 Years, B.
Tech - M.Tech Dual Deg.)",ST,Female-only (including Supernumerary),1375,1375
IIT (BHU) Varanasi,"Metallurgical Engineering (4 Years, B.
Tech)",OPEN,Gender-Neutral,8222,11057
IIT (BHU) Varanasi,"Metallurgical Engineering (4 Years, B.
Tech)",OPEN,Female-only (including Supernumerary),13719,18033
IIT (BHU) Varanasi,"Metallurgical Engineering (4 Years, B.
Tech)",EWS,Gender-Neutral,1554,1725
IIT (BHU) Varanasi,"Metallurgical Engineering (4 Years, B.
Tech)",EWS,Female-only (including Supernumerary),3209,3335
IIT (BHU) Varanasi,"Metallurgical Engineering (4 Years, B.
Tech)",OBC-NCL,Gender-Neutral,3401,3969
IIT (BHU) Varanasi,"Metallurgical Engineering (4 Years, B.
Tech)",OBC-NCL,Female-only (including Supernumerary),6927,7882
IIT (BHU) Varanasi,"Metallurgical Engineering (4 Years, B.
Tech)",SC,Gender-Neutral,2026,2380
IIT (BHU) Varanasi,"Metallurgical Engineering (4 Years, B.
Tech)",SC,Female-only (including Supernumerary),3026,3334
IIT (BHU) Varanasi,"Metallurgical Engineering (4 Years, B.
Tech)",ST,Gender-Neutral,872,1184
IIT (BHU) Varanasi,"Metallurgical Engineering (4 Years, B.
Tech)",ST,Female-only (including Supernumerary),1547,4
IIT (BHU) Varanasi,"Metallurgical Engineering (5 Years, B.
Tech - M.Tech Dual Deg.)",OPEN,Gender-Neutral,10833,12522
IIT (BHU) Varanasi,"Metallurgical Engineering (5 Years, B.
Tech - M.Tech Dual Deg.)",OPEN,Female-only (including Supernumerary),19197,20023
IIT (BHU) Varanasi,"Metallurgical Engineering (5 Years, B.
Tech - M.Tech Dual Deg.)",EWS,Gender-Neutral,1893,1945
IIT (BHU) Varanasi,"Metallurgical Engineering (5 Years, B.
Tech - M.Tech Dual Deg.)",EWS,Female-only (including Supernumerary),3511,3511
IIT (BHU) Varanasi,"Metallurgical Engineering (5 Years, B.
Tech - M.Tech Dual Deg.)",OBC-NCL,Gender-Neutral,4074,4542
IIT (BHU) Varanasi,"Metallurgical Engineering (5 Years, B.
Tech - M.Tech Dual Deg.)",OBC-NCL,Female-only (including Supernumerary),9152,9152
IIT (BHU) Varanasi,"Metallurgical Engineering (5 Years, B.
Tech - M.Tech Dual Deg.)",SC,Gender-Neutral,2363,2472
IIT (BHU) Varanasi,"Metallurgical Engineering (5 Years, B.
Tech - M.Tech Dual Deg.)",SC,Female-only (including Supernumerary),3616,3616
IIT (BHU) Varanasi,"Metallurgical Engineering (5 Years, B.
Tech - M.Tech Dual Deg.)",ST,Gender-Neutral,1289,1322
IIT (BHU) Varanasi,"Mining Engineering (4 Years, B. Tech)",OPEN,Gender-Neutral,10811,12824
IIT (BHU) Varanasi,"Mining Engineering (4 Years, B. Tech)",OPEN,Female-only (including Supernumerary),20764,22613
IIT (BHU) Varanasi,"Mining Engineering (4 Years, B. Tech)",EWS,Gender-Neutral,1786,2025
IIT (BHU) Varanasi,"Mining Engineering (4 Years, B. Tech)",EWS,Female-only (including Supernumerary),3449,3508
IIT (BHU) Varanasi,"Mining Engineering (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,3974,4606
IIT (BHU) Varanasi,"Mining Engineering (4 Years, B. Tech)",OBC-NCL,Female-only (including Supernumerary),6713,9199
IIT (BHU) Varanasi,"Mining Engineering (4 Years, B. Tech)",SC,Gender-Neutral,2143,2759
IIT (BHU) Varanasi,"Mining Engineering (4 Years, B. Tech)",SC,Female-only (including Supernumerary),3407,3608
IIT (BHU) Varanasi,"Mining Engineering (4 Years, B. Tech)",ST,Gender-Neutral,964,1234
IIT (BHU) Varanasi,"Mining Engineering (4 Years, B. Tech)",ST,Female-only (including Supernumerary),98,194
IIT (BHU) Varanasi,"MiningEngineering(5Years, B. Tech-
M.Tech Dual Deg.)",OPEN,Gender-Neutral,12535,14632
IIT (BHU) Varanasi,"MiningEngineering(5Years, B. Tech-
M.Tech Dual Deg.)",OPEN,Female-only (including Supernumerary),22657,23258
IIT (BHU) Varanasi,"MiningEngineering(5Years, B. Tech-
M.Tech Dual Deg.)",EWS,Gender-Neutral,2176,2320
IIT (BHU) Varanasi,"MiningEngineering(5Years, B. Tech-
M.Tech Dual Deg.)",OBC-NCL,Gender-Neutral,4778,5073
IIT (BHU) Varanasi,"MiningEngineering(5Years, B. Tech-
M.Tech Dual Deg.)",SC,Gender-Neutral,2803,2918
IIT (BHU) Varanasi,"MiningEngineering(5Years, B. Tech-
M.Tech Dual Deg.)",SC,Female-only (including Supernumerary),3968,3968
IIT (BHU) Varanasi,"MiningEngineering(5Years, B. Tech-
M.Tech Dual Deg.)",ST,Gender-Neutral,1274,1274
IIT (BHU) Varanasi,"MiningEngineering(5Years, B. Tech-
M.Tech Dual Deg.)",ST,Female-only (including Supernumerary),137,137
IIT (BHU) Varanasi,"Pharmaceutical Engineering &
Technology (4 Years, B. Tech)",OPEN,Gender-Neutral,10581,14311
IIT (BHU) Varanasi,"Pharmaceutical Engineering &
Technology (4 Years, B. Tech)",OPEN,Female-only (including Supernumerary),19373,21754
IIT (BHU) Varanasi,"Pharmaceutical Engineering &
Technology (4 Years, B. Tech)",EWS,Gender-Neutral,2087,2339
IIT (BHU) Varanasi,"Pharmaceutical Engineering &
Technology (4 Years, B. Tech)",EWS,Female-only (including Supernumerary),3551,3651
IIT (BHU) Varanasi,"Pharmaceutical Engineering &
Technology (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,4703,5160
IIT (BHU) Varanasi,"Pharmaceutical Engineering &
Technology (4 Years, B. Tech)",OBC-NCL,Female-only (including Supernumerary),8958,9159
IIT (BHU) Varanasi,"Pharmaceutical Engineering &
Technology (4 Years, B. Tech)",SC,Gender-Neutral,2452,2916
IIT (BHU) Varanasi,"Pharmaceutical Engineering &
Technology (4 Years, B. Tech)",SC,Female-only (including Supernumerary),3792,3929
IIT (BHU) Varanasi,"Pharmaceutical Engineering &
Technology (4 Years, B. Tech)",ST,Gender-Neutral,1344,1492
IIT (BHU) Varanasi,"Pharmaceutical Engineering &
Technology (4 Years, B. Tech)",ST,Female-only (including Supernumerary),352,352
IIT (BHU) Varanasi,"Pharmaceutical Engineering &
Technology (5Years, B. Tech -M.Tech
Dual Deg.)",OPEN,Gender-Neutral,14262,15463
IIT (BHU) Varanasi,"Pharmaceutical Engineering &
Technology (5Years, B. Tech -M.Tech
Dual Deg.)",OPEN,Female-only (including Supernumerary),21957,22526
IIT (BHU) Varanasi,"Pharmaceutical Engineering &
Technology (5Years, B. Tech -M.Tech
Dual Deg.)",EWS,Gender-Neutral,2237,2267
IIT (BHU) Varanasi,"Pharmaceutical Engineering &
Technology (5Years, B. Tech -M.Tech
Dual Deg.)",OBC-NCL,Gender-Neutral,5070,5366
IIT (BHU) Varanasi,"Pharmaceutical Engineering &
Technology (5Years, B. Tech -M.Tech
Dual Deg.)",SC,Gender-Neutral,2799,2854
IIT (BHU) Varanasi,"Pharmaceutical Engineering &
Technology (5Years, B. Tech -M.Tech
Dual Deg.)",SC,Female-only (including Supernumerary),4016,4016
IIT (BHU) Varanasi,"Pharmaceutical Engineering &
Technology (5Years, B. Tech -M.Tech
Dual Deg.)",ST,Gender-Neutral,1318,1495
IIT Guwahati,"Biosciences and Bioengineering (4
Years, B. Tech)",OPEN,Gender-Neutral,8150,10112
IIT Guwahati,"Biosciences and Bioengineering (4
Years, B. Tech)",OPEN,Female-only (including Supernumerary),13534,15770
IIT Guwahati,"Biosciences and Bioengineering (4
Years, B. Tech)",EWS,Gender-Neutral,1365,1567
IIT Guwahati,"Biosciences and Bioengineering (4
Years, B. Tech)",EWS,Female-only (including Supernumerary),3011,3510
IIT Guwahati,"Biosciences and Bioengineering (4
Years, B. Tech)",OBC-NCL,Gender-Neutral,3456,3837
IIT Guwahati,"Biosciences and Bioengineering (4
Years, B. Tech)",OBC-NCL,Female-only (including Supernumerary),7546,7974
IIT Guwahati,"Biosciences and Bioengineering (4
Years, B. Tech)",SC,Gender-Neutral,2031,2353
IIT Guwahati,"Biosciences and Bioengineering (4
Years, B. Tech)",SC,Female-only (including Supernumerary),3168,3424
IIT Guwahati,"Biosciences and Bioengineering (4
Years, B. Tech)",ST,Gender-Neutral,1111,1237
IIT Guwahati,"Biosciences and Bioengineering (4
Years, B. Tech)",ST,Female-only (including Supernumerary),1428,1428
IIT Guwahati,"Chemical Engineering (4 Years, B. Tech)",OPEN,Gender-Neutral,5117,6144
IIT Guwahati,"Chemical Engineering (4 Years, B. Tech)",OPEN,Female-only (including Supernumerary),10694,12319
IIT Guwahati,"Chemical Engineering (4 Years, B. Tech)",OPEN (PwD),Gender-Neutral,41,41
IIT Guwahati,"Chemical Engineering (4 Years, B. Tech)",EWS,Gender-Neutral,962,1155
IIT Guwahati,"Chemical Engineering (4 Years, B. Tech)",EWS,Female-only (including Supernumerary),1795,2189
IIT Guwahati,"Chemical Engineering (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,2084,2488
IIT Guwahati,"Chemical Engineering (4 Years, B. Tech)",OBC-NCL,Female-only (including Supernumerary),5521,5951
IIT Guwahati,"Chemical Engineering (4 Years, B. Tech)",SC,Gender-Neutral,1268,1573
IIT Guwahati,"Chemical Engineering (4 Years, B. Tech)",SC,Female-only (including Supernumerary),2135,2442
IIT Guwahati,"Chemical Engineering (4 Years, B. Tech)",ST,Gender-Neutral,642,865
IIT Guwahati,"Chemical Engineering (4 Years, B. Tech)",ST,Female-only (including Supernumerary),1200,1248
IIT Guwahati,"Chemical Science and Technology (4
Years, B. Tech)",OPEN,Gender-Neutral,6544,8099
IIT Guwahati,"Chemical Science and Technology (4
Years, B. Tech)",OPEN,Female-only (including Supernumerary),12386,14113
IIT Guwahati,"Chemical Science and Technology (4
Years, B. Tech)",EWS,Gender-Neutral,1141,1234
IIT Guwahati,"Chemical Science and Technology (4
Years, B. Tech)",EWS,Female-only (including Supernumerary),2781,2781
IIT Guwahati,"Chemical Science and Technology (4
Years, B. Tech)",OBC-NCL,Gender-Neutral,2856,3473
IIT Guwahati,"Chemical Science and Technology (4
Years, B. Tech)",OBC-NCL,Female-only (including Supernumerary),6080,6863
IIT Guwahati,"Chemical Science and Technology (4
Years, B. Tech)",SC,Gender-Neutral,1459,1900
IIT Guwahati,"Chemical Science and Technology (4
Years, B. Tech)",SC,Female-only (including Supernumerary),2732,3030
IIT Guwahati,"Chemical Science and Technology (4
Years, B. Tech)",ST,Gender-Neutral,814,862
IIT Guwahati,"Chemical Science and Technology (4
Years, B. Tech)",ST,Female-only (including Supernumerary),1352,1352
IIT Guwahati,"Civil Engineering (4 Years, B. Tech)",OPEN,Gender-Neutral,4944,7859
IIT Guwahati,"Civil Engineering (4 Years, B. Tech)",OPEN,Female-only (including Supernumerary),13280,15280
IIT Guwahati,"Civil Engineering (4 Years, B. Tech)",OPEN (PwD),Gender-Neutral,128,128
IIT Guwahati,"Civil Engineering (4 Years, B. Tech)",EWS,Gender-Neutral,1205,1362
IIT Guwahati,"Civil Engineering (4 Years, B. Tech)",EWS,Female-only (including Supernumerary),2134,2631
IIT Guwahati,"Civil Engineering (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,2542,3065
IIT Guwahati,"Civil Engineering (4 Years, B. Tech)",OBC-NCL,Female-only (including Supernumerary),6250,6587
IIT Guwahati,"Civil Engineering (4 Years, B. Tech)",SC,Gender-Neutral,1427,1640
IIT Guwahati,"Civil Engineering (4 Years, B. Tech)",SC,Female-only (including Supernumerary),2526,2768
IIT Guwahati,"Civil Engineering (4 Years, B. Tech)",ST,Gender-Neutral,516,619
IIT Guwahati,"Civil Engineering (4 Years, B. Tech)",ST,Female-only (including Supernumerary),683,700
IIT Guwahati,"Computer Science and Engineering (4
Years, B. Tech)",OPEN,Gender-Neutral,415,589
IIT Guwahati,"Computer Science and Engineering (4
Years, B. Tech)",OPEN,Female-only (including Supernumerary),1517,1762
IIT Guwahati,"Computer Science and Engineering (4
Years, B. Tech)",OPEN (PwD),Gender-Neutral,24,37
IIT Guwahati,"Computer Science and Engineering (4
Years, B. Tech)",EWS,Gender-Neutral,80,103
IIT Guwahati,"Computer Science and Engineering (4
Years, B. Tech)",EWS,Female-only (including Supernumerary),192,205
IIT Guwahati,"Computer Science and Engineering (4
Years, B. Tech)",OBC-NCL,Gender-Neutral,214,298
IIT Guwahati,"Computer Science and Engineering (4
Years, B. Tech)",OBC-NCL,Female-only (including Supernumerary),621,772
IIT Guwahati,"Computer Science and Engineering (4
Years, B. Tech)",OBC-NCL (PwD),Gender-Neutral,12,12
IIT Guwahati,"Computer Science and Engineering (4
Years, B. Tech)",OBC-NCL (PwD),Female-only (including Supernumerary),55,55
IIT Guwahati,"Computer Science and Engineering (4
Years, B. Tech)",SC,Gender-Neutral,113,175
IIT Guwahati,"Computer Science and Engineering (4
Years, B. Tech)",SC,Female-only (including Supernumerary),365,599
IIT Guwahati,"Computer Science and Engineering (4
Years, B. Tech)",ST,Gender-Neutral,62,77
IIT Guwahati,"Computer Science and Engineering (4
Years, B. Tech)",ST,Female-only (including Supernumerary),188,220
IIT Guwahati,"DataScienceand ArtificialIntelligence
(4 Years, B. Tech)",OPEN,Gender-Neutral,596,951
IIT Guwahati,"DataScienceand ArtificialIntelligence
(4 Years, B. Tech)",OPEN,Female-only (including Supernumerary),2168,2168
IIT Guwahati,"DataScienceand ArtificialIntelligence
(4 Years, B. Tech)",OPEN (PwD),Female-only (including Supernumerary),122,122
IIT Guwahati,"DataScienceand ArtificialIntelligence
(4 Years, B. Tech)",EWS,Gender-Neutral,116,123
IIT Guwahati,"DataScienceand ArtificialIntelligence
(4 Years, B. Tech)",EWS,Female-only (including Supernumerary),451,451
IIT Guwahati,"DataScienceand ArtificialIntelligence
(4 Years, B. Tech)",OBC-NCL,Gender-Neutral,332,470
IIT Guwahati,"DataScienceand ArtificialIntelligence
(4 Years, B. Tech)",OBC-NCL,Female-only (including Supernumerary),797,999
IIT Guwahati,"DataScienceand ArtificialIntelligence
(4 Years, B. Tech)",OBC-NCL (PwD),Gender-Neutral,30,30
IIT Guwahati,"DataScienceand ArtificialIntelligence
(4 Years, B. Tech)",SC,Gender-Neutral,237,318
IIT Guwahati,"DataScienceand ArtificialIntelligence
(4 Years, B. Tech)",SC,Female-only (including Supernumerary),944,944
IIT Guwahati,"DataScienceand ArtificialIntelligence
(4 Years, B. Tech)",ST,Gender-Neutral,134,137
IIT Guwahati,"Electronics and Communication
Engineering (4 Years, B. Tech)",OPEN,Gender-Neutral,1445,1711
IIT Guwahati,"Electronics and Communication
Engineering (4 Years, B. Tech)",OPEN,Female-only (including Supernumerary),2906,4250
IIT Guwahati,"Electronics and Communication
Engineering (4 Years, B. Tech)",OPEN (PwD),Gender-Neutral,84,84
IIT Guwahati,"Electronics and Communication
Engineering (4 Years, B. Tech)",EWS,Gender-Neutral,221,275
IIT Guwahati,"Electronics and Communication
Engineering (4 Years, B. Tech)",EWS,Female-only (including Supernumerary),611,670
IIT Guwahati,"Electronics and Communication
Engineering (4 Years, B. Tech)",EWS (PwD),Gender-Neutral,18,18
IIT Guwahati,"Electronics and Communication
Engineering (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,588,852
IIT Guwahati,"Electronics and Communication
Engineering (4 Years, B. Tech)",OBC-NCL,Female-only (including Supernumerary),1530,2016
IIT Guwahati,"Electronics and Communication
Engineering (4 Years, B. Tech)",OBC-NCL (PwD),Gender-Neutral,12,12
IIT Guwahati,"Electronics and Communication
Engineering (4 Years, B. Tech)",OBC-NCL (PwD),Female-only (including Supernumerary),64,64
IIT Guwahati,"Electronics and Communication
Engineering (4 Years, B. Tech)",SC,Gender-Neutral,382,474
IIT Guwahati,"Electronics and Communication
Engineering (4 Years, B. Tech)",SC,Female-only (including Supernumerary),952,1028
IIT Guwahati,"Electronics and Communication
Engineering (4 Years, B. Tech)",ST,Gender-Neutral,150,260
IIT Guwahati,"Electronics and Communication
Engineering (4 Years, B. Tech)",ST,Female-only (including Supernumerary),478,478
IIT Guwahati,"Electronics and Electrical Engineering
(4 Years, B. Tech)",OPEN,Gender-Neutral,1753,2387
IIT Guwahati,"Electronics and Electrical Engineering
(4 Years, B. Tech)",OPEN,Female-only (including Supernumerary),4257,5362
IIT Guwahati,"Electronics and Electrical Engineering
(4 Years, B. Tech)",EWS,Gender-Neutral,322,430
IIT Guwahati,"Electronics and Electrical Engineering
(4 Years, B. Tech)",EWS,Female-only (including Supernumerary),679,679
IIT Guwahati,"Electronics and Electrical Engineering
(4 Years, B. Tech)",OBC-NCL,Gender-Neutral,874,1033
IIT Guwahati,"Electronics and Electrical Engineering
(4 Years, B. Tech)",OBC-NCL,Female-only (including Supernumerary),2637,2913
IIT Guwahati,"Electronics and Electrical Engineering
(4 Years, B. Tech)",OBC-NCL (PwD),Gender-Neutral,47,47
IIT Guwahati,"Electronics and Electrical Engineering
(4 Years, B. Tech)",SC,Gender-Neutral,501,592
