Institute,Program,Seat Type,Gender,OR,CR
IIT Palakkad,Electrical Engineering (4 Years B.Tech),ST,Female-only (including Supernumerary),1552,1552
IIT Palakkad,Mechanical Engineering (4 Years B.Tech),EWS,Gender-Neutral,1710,1897
IIT Palakkad,Mechanical Engineering (4 Years B.Tech),EWS,Female-only (including Supernumerary),3701,3701
IIT Palakkad,Mechanical Engineering (4 Years B.Tech),OBC-NCL,Gender-Neutral,3458,4625
IIT Palakkad,Mechanical Engineering (4 Years B.Tech),OBC-NCL,Female-only (including Supernumerary),7669,8130
IIT Palakkad,Mechanical Engineering (4 Years B.Tech),OPEN,Gender-Neutral,10901,12540
IIT Palakkad,Mechanical Engineering (4 Years B.Tech),OPEN,Female-only (including Supernumerary),15990,21578
IIT Palakkad,Mechanical Engineering (4 Years B.Tech),SC,Gender-Neutral,2018,2440
IIT Palakkad,Mechanical Engineering (4 Years B.Tech),SC,Female-only (including Supernumerary),3546,3546
IIT Palakkad,Mechanical Engineering (4 Years B.Tech),ST,Gender-Neutral,1119,1187
IIT Palakkad,Mechanical Engineering (4 Years B.Tech),ST,Female-only (including Supernumerary),1786,1786
IIT Palakkad,Data Science and Engineering (4 Years B.Tech),EWS,Gender-Neutral,1054,1176
IIT Palakkad,Data Science and Engineering (4 Years B.Tech),EWS,Female-only (including Supernumerary),2033,2033
IIT Palakkad,Data Science and Engineering (4 Years B.Tech),OBC-NCL,Gender-Neutral,2412,2788
IIT Palakkad,Data Science and Engineering (4 Years B.Tech),OBC-NCL,Female-only (including Supernumerary),4822,5639
IIT Palakkad,Data Science and Engineering (4 Years B.Tech),OPEN,Gender-Neutral,6267,8084
IIT Palakkad,Data Science and Engineering (4 Years B.Tech),OPEN,Female-only (including Supernumerary),12138,13283
IIT Palakkad,Data Science and Engineering (4 Years B.Tech),OPEN (PwD),Gender-Neutral,214,214
IIT Palakkad,Data Science and Engineering (4 Years B.Tech),SC,Gender-Neutral,1371,1602
IIT Palakkad,Data Science and Engineering (4 Years B.Tech),SC,Female-only (including Supernumerary),2742,2742
IIT Palakkad,Data Science and Engineering (4 Years B.Tech),ST,Gender-Neutral,718,722
IIT Palakkad,Data Science and Engineering (4 Years B.Tech),ST,Female-only (including Supernumerary),1275,1275
IIT Tirupati,Chemical Engineering (4 Years B.Tech),EWS,Gender-Neutral,2041,2324
IIT Tirupati,Chemical Engineering (4 Years B.Tech),EWS,Female-only (including Supernumerary),3426,3426
IIT Tirupati,Chemical Engineering (4 Years B.Tech),OBC-NCL,Gender-Neutral,4996,5277
IIT Tirupati,Chemical Engineering (4 Years B.Tech),OBC-NCL,Female-only (including Supernumerary),6944,8251
IIT Tirupati,Chemical Engineering (4 Years B.Tech),OPEN,Gender-Neutral,12624,14341
IIT Tirupati,Chemical Engineering (4 Years B.Tech),OPEN,Female-only (including Supernumerary),16379,21110
IIT Tirupati,Chemical Engineering (4 Years B.Tech),SC,Gender-Neutral,2406,2979
IIT Tirupati,Chemical Engineering (4 Years B.Tech),SC,Female-only (including Supernumerary),4007,4007
IIT Tirupati,Chemical Engineering (4 Years B.Tech),ST,Gender-Neutral,1263,1291
IIT Tirupati,Chemical Engineering (4 Years B.Tech),ST,Female-only (including Supernumerary),1789,1789
IIT Tirupati,Civil Engineering (4 Years B.Tech),EWS,Gender-Neutral,2271,2374
IIT Tirupati,Civil Engineering (4 Years B.Tech),EWS,Female-only (including Supernumerary),3528,3528
IIT Tirupati,Civil Engineering (4 Years B.Tech),OBC-NCL,Gender-Neutral,4477,5432
IIT Tirupati,Civil Engineering (4 Years B.Tech),OBC-NCL,Female-only (including Supernumerary),7602,8332
IIT Tirupati,Civil Engineering (4 Years B.Tech),OPEN,Gender-Neutral,11383,15429
IIT Tirupati,Civil Engineering (4 Years B.Tech),OPEN,Female-only (including Supernumerary),21139,23179
IIT Tirupati,Civil Engineering (4 Years B.Tech),SC,Gender-Neutral,2565,2754
IIT Tirupati,Civil Engineering (4 Years B.Tech),SC,Female-only (including Supernumerary),4324,4324
IIT Tirupati,Civil Engineering (4 Years B.Tech),ST,Gender-Neutral,994,994
IIT Tirupati,Civil Engineering (4 Years B.Tech),ST,Female-only (including Supernumerary),236,236
IIT Tirupati,Computer Science and Engineering (4 Years B.Tech),EWS,Gender-Neutral,589,727
IIT Tirupati,Computer Science and Engineering (4 Years B.Tech),EWS,Female-only (including Supernumerary),913,913
IIT Tirupati,Computer Science and Engineering (4 Years B.Tech),OBC-NCL,Gender-Neutral,1242,1727
IIT Tirupati,Computer Science and Engineering (4 Years B.Tech),OBC-NCL,Female-only (including Supernumerary),2907,3342
IIT Tirupati,Computer Science and Engineering (4 Years B.Tech),OBC-NCL (PwD),Gender-Neutral,51,51
IIT Tirupati,Computer Science and Engineering (4 Years B.Tech),OPEN,Gender-Neutral,1915,5024
IIT Tirupati,Computer Science and Engineering (4 Years B.Tech),OPEN,Female-only (including Supernumerary),5737,6324
IIT Tirupati,Computer Science and Engineering (4 Years B.Tech),OPEN (PwD),Gender-Neutral,14,37
IIT Tirupati,Computer Science and Engineering (4 Years B.Tech),SC,Gender-Neutral,343,1057
IIT Tirupati,Computer Science and Engineering (4 Years B.Tech),SC,Female-only (including Supernumerary),1419,1419
IIT Tirupati,Computer Science and Engineering (4 Years B.Tech),SC (PwD),Gender-Neutral,24,24
IIT Tirupati,Computer Science and Engineering (4 Years B.Tech),ST,Gender-Neutral,129,492
IIT Tirupati,Computer Science and Engineering (4 Years B.Tech),ST,Female-only (including Supernumerary),750,750
IIT Tirupati,Electrical Engineering (4 Years B.Tech),EWS,Gender-Neutral,1271,1406
IIT Tirupati,Electrical Engineering (4 Years B.Tech),EWS,Female-only (including Supernumerary),2441,2441
IIT Tirupati,Electrical Engineering (4 Years B.Tech),OBC-NCL,Gender-Neutral,2177,3389
IIT Tirupati,Electrical Engineering (4 Years B.Tech),OBC-NCL,Female-only (including Supernumerary),4823,6912
IIT Tirupati,Electrical Engineering (4 Years B.Tech),OPEN,Gender-Neutral,6236,8816
IIT Tirupati,Electrical Engineering (4 Years B.Tech),OPEN,Female-only (including Supernumerary),7711,12402
IIT Tirupati,Electrical Engineering (4 Years B.Tech),SC,Gender-Neutral,1508,1851
IIT Tirupati,Electrical Engineering (4 Years B.Tech),SC,Female-only (including Supernumerary),2499,2809
IIT Tirupati,Electrical Engineering (4 Years B.Tech),ST,Gender-Neutral,845,951
IIT Tirupati,Electrical Engineering (4 Years B.Tech),ST,Female-only (including Supernumerary),1364,1364
IIT Tirupati,Engineering Physics (4 Years B.Tech),EWS,Gender-Neutral,2123,2123
IIT Tirupati,Engineering Physics (4 Years B.Tech),OBC-NCL,Gender-Neutral,4535,4808
IIT Tirupati,Engineering Physics (4 Years B.Tech),OBC-NCL,Female-only (including Supernumerary),9033,9033
IIT Tirupati,Engineering Physics (4 Years B.Tech),OPEN,Gender-Neutral,9589,12605
IIT Tirupati,Engineering Physics (4 Years B.Tech),OPEN,Female-only (including Supernumerary),17187,17187
IIT Tirupati,Engineering Physics (4 Years B.Tech),SC,Gender-Neutral,3026,3026
IIT Tirupati,Engineering Physics (4 Years B.Tech),ST,Gender-Neutral,1190,1190
IIT Tirupati,Mechanical Engineering (4 Years B.Tech),EWS,Gender-Neutral,1677,1758
IIT Tirupati,Mechanical Engineering (4 Years B.Tech),EWS,Female-only (including Supernumerary),3045,3045
IIT Tirupati,Mechanical Engineering (4 Years B.Tech),OBC-NCL,Gender-Neutral,3807,4295
IIT Tirupati,Mechanical Engineering (4 Years B.Tech),OBC-NCL,Female-only (including Supernumerary),7373,7833
IIT Tirupati,Mechanical Engineering (4 Years B.Tech),OPEN,Gender-Neutral,9340,11509
IIT Tirupati,Mechanical Engineering (4 Years B.Tech),OPEN,Female-only (including Supernumerary),14969,20361
IIT Tirupati,Mechanical Engineering (4 Years B.Tech),SC,Gender-Neutral,2322,2558
IIT Tirupati,Mechanical Engineering (4 Years B.Tech),SC,Female-only (including Supernumerary),2923,3875
IIT Tirupati,Mechanical Engineering (4 Years B.Tech),ST,Gender-Neutral,1000,1117
IIT Jammu,Chemical Engineering (4 Years B.Tech),EWS,Gender-Neutral,2104,2376
IIT Jammu,Chemical Engineering (4 Years B.Tech),EWS,Female-only (including Supernumerary),3588,3588
IIT Jammu,Chemical Engineering (4 Years B.Tech),OBC-NCL,Gender-Neutral,5259,5802
IIT Jammu,Chemical Engineering (4 Years B.Tech),OPEN,Gender-Neutral,12943,15048
IIT Jammu,Chemical Engineering (4 Years B.Tech),OPEN,Female-only (including Supernumerary),18930,21759
IIT Jammu,Chemical Engineering (4 Years B.Tech),SC,Gender-Neutral,2939,3043
IIT Jammu,Chemical Engineering (4 Years B.Tech),SC,Female-only (including Supernumerary),4151,4151
IIT Jammu,Chemical Engineering (4 Years B.Tech),ST,Gender-Neutral,1257,1330
IIT Jammu,Chemical Engineering (4 Years B.Tech),ST,Female-only (including Supernumerary),787,787
IIT Jammu,Civil Engineering (4 Years B.Tech),EWS,Gender-Neutral,2391,2428
IIT Jammu,Civil Engineering (4 Years B.Tech),EWS,Female-only (including Supernumerary),4404,4404
IIT Jammu,Civil Engineering (4 Years B.Tech),OBC-NCL,Gender-Neutral,5386,5807
IIT Jammu,Civil Engineering (4 Years B.Tech),OPEN,Gender-Neutral,11454,15583
IIT Jammu,Civil Engineering (4 Years B.Tech),OPEN,Female-only (including Supernumerary),23902,25172
IIT Jammu,Civil Engineering (4 Years B.Tech),SC,Gender-Neutral,2843,3015
IIT Jammu,Civil Engineering (4 Years B.Tech),SC,Female-only (including Supernumerary),4510,4510
IIT Jammu,Civil Engineering (4 Years B.Tech),ST,Gender-Neutral,914,1073
IIT Jammu,Civil Engineering (4 Years B.Tech),ST,Female-only (including Supernumerary),480,480
IIT Jammu,Computer Science and Engineering (4 Years B.Tech),EWS,Gender-Neutral,831,945
IIT Jammu,Computer Science and Engineering (4 Years B.Tech),EWS,Female-only (including Supernumerary),2119,2119
IIT Jammu,Computer Science and Engineering (4 Years B.Tech),OBC-NCL,Gender-Neutral,1584,2341
IIT Jammu,Computer Science and Engineering (4 Years B.Tech),OBC-NCL,Female-only (including Supernumerary),5389,6685
IIT Jammu,Computer Science and Engineering (4 Years B.Tech),OPEN,Gender-Neutral,3412,6310
IIT Jammu,Computer Science and Engineering (4 Years B.Tech),OPEN,Female-only (including Supernumerary),8353,12108
IIT Jammu,Computer Science and Engineering (4 Years B.Tech),SC,Gender-Neutral,923,1093
IIT Jammu,Computer Science and Engineering (4 Years B.Tech),SC,Female-only (including Supernumerary),2147,2147
IIT Jammu,Computer Science and Engineering (4 Years B.Tech),ST,Gender-Neutral,525,635
IIT Jammu,Electrical Engineering (4 Years B.Tech),EWS,Gender-Neutral,1510,1745
IIT Jammu,Electrical Engineering (4 Years B.Tech),EWS,Female-only (including Supernumerary),2830,2830
IIT Jammu,Electrical Engineering (4 Years B.Tech),OBC-NCL,Gender-Neutral,3333,4237
IIT Jammu,Electrical Engineering (4 Years B.Tech),OBC-NCL,Female-only (including Supernumerary),7429,7775
IIT Jammu,Electrical Engineering (4 Years B.Tech),OPEN,Gender-Neutral,7727,10005
IIT Jammu,Electrical Engineering (4 Years B.Tech),OPEN,Female-only (including Supernumerary),15039,18177
IIT Jammu,Electrical Engineering (4 Years B.Tech),SC,Gender-Neutral,1824,2208
IIT Jammu,Electrical Engineering (4 Years B.Tech),SC,Female-only (including Supernumerary),3716,3716
IIT Jammu,Electrical Engineering (4 Years B.Tech),ST,Gender-Neutral,1039,1155
IIT Jammu,Mechanical Engineering (4 Years B.Tech),EWS,Gender-Neutral,1925,1967
IIT Jammu,Mechanical Engineering (4 Years B.Tech),EWS,Female-only (including Supernumerary),3921,3921
IIT Jammu,Mechanical Engineering (4 Years B.Tech),OBC-NCL,Gender-Neutral,4518,5048
IIT Jammu,Mechanical Engineering (4 Years B.Tech),OPEN,Gender-Neutral,10912,12483
IIT Jammu,Mechanical Engineering (4 Years B.Tech),OPEN,Female-only (including Supernumerary),21564,23887
IIT Jammu,Mechanical Engineering (4 Years B.Tech),SC,Gender-Neutral,2470,2650
IIT Jammu,Mechanical Engineering (4 Years B.Tech),SC,Female-only (including Supernumerary),3839,3839
IIT Jammu,Mechanical Engineering (4 Years B.Tech),ST,Gender-Neutral,1208,1236
IIT Jammu,Mechanical Engineering (4 Years B.Tech),ST,Female-only (including Supernumerary),733,733
IIT Jammu,Mathematics and Computing (4 Years B.Tech),EWS,Gender-Neutral,1095,1191
IIT Jammu,Mathematics and Computing (4 Years B.Tech),OBC-NCL,Gender-Neutral,2610,3141
IIT Jammu,Mathematics and Computing (4 Years B.Tech),OBC-NCL,Female-only (including Supernumerary),7179,7240
IIT Jammu,Mathematics and Computing (4 Years B.Tech),OPEN,Gender-Neutral,6555,7956
IIT Jammu,Mathematics and Computing (4 Years B.Tech),OPEN,Female-only (including Supernumerary),12130,14105
IIT Jammu,Mathematics and Computing (4 Years B.Tech),OPEN (PwD),Gender-Neutral,17,17
IIT Jammu,Mathematics and Computing (4 Years B.Tech),SC,Gender-Neutral,1273,1566
IIT Jammu,Mathematics and Computing (4 Years B.Tech),SC,Female-only (including Supernumerary),2239,2750
IIT Jammu,Mathematics and Computing (4 Years B.Tech),ST,Gender-Neutral,892,1087
IIT Jammu,Materials Engineering (4 Years B.Tech),EWS,Gender-Neutral,2443,2472
IIT Jammu,Materials Engineering (4 Years B.Tech),EWS,Female-only (including Supernumerary),4659,4659
IIT Jammu,Materials Engineering (4 Years B.Tech),OBC-NCL,Gender-Neutral,5856,6032
IIT Jammu,Materials Engineering (4 Years B.Tech),OPEN,Gender-Neutral,14903,16439
IIT Jammu,Materials Engineering (4 Years B.Tech),OPEN,Female-only (including Supernumerary),24005,25778
IIT Jammu,Materials Engineering (4 Years B.Tech),SC,Gender-Neutral,2674,3164
IIT Jammu,Materials Engineering (4 Years B.Tech),SC,Female-only (including Supernumerary),4851,4851
IIT Jammu,Materials Engineering (4 Years B.Tech),ST,Gender-Neutral,1390,1512
IIT Jammu,Materials Engineering (4 Years B.Tech),ST,Female-only (including Supernumerary),941,941
IIT Dharwad,Computer Science and Engineering (4 Years B.Tech),EWS,Gender-Neutral,771,906
IIT Dharwad,Computer Science and Engineering (4 Years B.Tech),EWS,Female-only (including Supernumerary),1652,1652
IIT Dharwad,Computer Science and Engineering (4 Years B.Tech),OBC-NCL,Gender-Neutral,1732,2225
IIT Dharwad,Computer Science and Engineering (4 Years B.Tech),OBC-NCL,Female-only (including Supernumerary),4785,5409
IIT Dharwad,Computer Science and Engineering (4 Years B.Tech),OBC-NCL (PwD),Gender-Neutral,148,148
IIT Dharwad,Computer Science and Engineering (4 Years B.Tech),OPEN,Gender-Neutral,3482,6375
IIT Dharwad,Computer Science and Engineering (4 Years B.Tech),OPEN,Female-only (including Supernumerary),4989,11138
IIT Dharwad,Computer Science and Engineering (4 Years B.Tech),OPEN (PwD),Gender-Neutral,66,66
IIT Dharwad,Computer Science and Engineering (4 Years B.Tech),SC,Gender-Neutral,975,1295
IIT Dharwad,Computer Science and Engineering (4 Years B.Tech),SC,Female-only (including Supernumerary),1716,2129
IIT Dharwad,Computer Science and Engineering (4 Years B.Tech),ST,Gender-Neutral,422,607
IIT Dharwad,Computer Science and Engineering (4 Years B.Tech),ST,Female-only (including Supernumerary),1044,1044
IIT Dharwad,Electronics and Communication Engineering (4 Years B.Tech),EWS,Gender-Neutral,1336,1458
IIT Dharwad,Electronics and Communication Engineering (4 Years B.Tech),EWS,Female-only (including Supernumerary),2122,2122
IIT Dharwad,Electronics and Communication Engineering (4 Years B.Tech),OBC-NCL,Gender-Neutral,2762,3368
IIT Dharwad,Electronics and Communication Engineering (4 Years B.Tech),OBC-NCL,Female-only (including Supernumerary),5820,6982
IIT Dharwad,Electronics and Communication Engineering (4 Years B.Tech),OPEN,Gender-Neutral,4752,8772
IIT Dharwad,Electronics and Communication Engineering (4 Years B.Tech),OPEN,Female-only (including Supernumerary),10983,14717
IIT Dharwad,Electronics and Communication Engineering (4 Years B.Tech),OPEN (PwD),Gender-Neutral,106,106
IIT Dharwad,Electronics and Communication Engineering (4 Years B.Tech),SC,Gender-Neutral,1443,1712
IIT Dharwad,Electronics and Communication Engineering (4 Years B.Tech),SC,Female-only (including Supernumerary),2734,2734
IIT Dharwad,Electronics and Communication Engineering (4 Years B.Tech),ST,Gender-Neutral,732,850
IIT Dharwad,Electronics and Communication Engineering (4 Years B.Tech),ST,Female-only (including Supernumerary),1347,1347
IIT Dharwad,Engineering Physics (4 Years B.Tech),EWS,Gender-Neutral,2265,2339
IIT Dharwad,Engineering Physics (4 Years B.Tech),EWS,Female-only (including Supernumerary),3749,3749
IIT Dharwad,Engineering Physics (4 Years B.Tech),OBC-NCL,Gender-Neutral,5100,5258
IIT Dharwad,Engineering Physics (4 Years B.Tech),OPEN,Gender-Neutral,10655,12851
IIT Dharwad,Engineering Physics (4 Years B.Tech),OPEN,Female-only (including Supernumerary),20242,20440
IIT Dharwad,Engineering Physics (4 Years B.Tech),SC,Gender-Neutral,2948,3133
IIT Dharwad,Engineering Physics (4 Years B.Tech),SC,Female-only (including Supernumerary),4066,4066
IIT Dharwad,Engineering Physics (4 Years B.Tech),ST,Gender-Neutral,1405,1442
IIT Dharwad,Mechanical Engineering (4 Years B.Tech),EWS,Gender-Neutral,2024,2196
IIT Dharwad,Mechanical Engineering (4 Years B.Tech),EWS,Female-only (including Supernumerary),3563,3563
IIT Dharwad,Mechanical Engineering (4 Years B.Tech),OBC-NCL,Gender-Neutral,4218,5082
IIT Dharwad,Mechanical Engineering (4 Years B.Tech),OBC-NCL,Female-only (including Supernumerary),7628,9014
IIT Dharwad,Mechanical Engineering (4 Years B.Tech),OPEN,Gender-Neutral,10317,13435
IIT Dharwad,Mechanical Engineering (4 Years B.Tech),OPEN,Female-only (including Supernumerary),19074,21591
IIT Dharwad,Mechanical Engineering (4 Years B.Tech),SC,Gender-Neutral,1327,2629
IIT Dharwad,Mechanical Engineering (4 Years B.Tech),SC,Female-only (including Supernumerary),4302,4303
IIT Dharwad,Mechanical Engineering (4 Years B.Tech),ST,Gender-Neutral,664,1213
IIT Dharwad,Mechanical Engineering (4 Years B.Tech),ST,Female-only (including Supernumerary),1687,1687
IIT Dharwad,Civil and Infrastructure Engineering (4 Years B.Tech),EWS,Gender-Neutral,2417,2422
IIT Dharwad,Civil and Infrastructure Engineering (4 Years B.Tech),EWS,Female-only (including Supernumerary),3922,3922
IIT Dharwad,Civil and Infrastructure Engineering (4 Years B.Tech),OBC-NCL,Gender-Neutral,5268,5549
IIT Dharwad,Civil and Infrastructure Engineering (4 Years B.Tech),OPEN,Gender-Neutral,14375,15945
IIT Dharwad,Civil and Infrastructure Engineering (4 Years B.Tech),OPEN,Female-only (including Supernumerary),24560,25079
IIT Dharwad,Civil and Infrastructure Engineering (4 Years B.Tech),SC,Gender-Neutral,2627,2856
